kol,rejim,origin,model,hedef_ay,y_true,y_pred_q50
T1,SOK_2020_04_2022_12,2021-07-01,Chronos2,2021-10-01,27.944221914701988,-4.855099678039551
T1,SOK_2020_04_2022_12,2021-07-01,Toto2,2021-10-01,27.944221914701988,0.0734131932258606
T1,SOK_2020_04_2022_12,2021-07-01,WeightedEnsemble,2021-10-01,27.944221914701988,0.8807399394630533
T1,SOK_2020_04_2022_12,2021-07-01,sifir,2021-10-01,27.944221914701988,0.0
T1,SOK_2020_04_2022_12,2021-07-01,son12_ortalama,2021-10-01,27.944221914701988,-3.1117593099277574
T1,SOK_2020_04_2022_12,2021-08-01,SeasonalNaive,2021-11-01,24.967485286315604,-21.104097827845703
T1,SOK_2020_04_2022_12,2021-08-01,RecursiveTabular,2021-11-01,24.967485286315604,-28.68362045288086
T1,SOK_2020_04_2022_12,2021-08-01,DirectTabular,2021-11-01,24.967485286315604,-1.786246657371521
T1,SOK_2020_04_2022_12,2021-08-01,ETS,2021-11-01,24.967485286315604,31.565588623013205
T1,SOK_2020_04_2022_12,2021-08-01,Theta,2021-11-01,24.967485286315604,27.393207550048828
T1,SOK_2020_04_2022_12,2021-08-01,Chronos2,2021-11-01,24.967485286315604,11.121260643005371
T1,SOK_2020_04_2022_12,2021-08-01,Toto2,2021-11-01,24.967485286315604,19.59528350830078
T1,SOK_2020_04_2022_12,2021-08-01,WeightedEnsemble,2021-11-01,24.967485286315604,31.565588623013205
T1,SOK_2020_04_2022_12,2021-08-01,sifir,2021-11-01,24.967485286315604,0.0
T1,SOK_2020_04_2022_12,2021-08-01,son12_ortalama,2021-11-01,24.967485286315604,-5.689390592894436
T1,SOK_2020_04_2022_12,2021-09-01,SeasonalNaive,2021-12-01,24.406716659833776,-34.310592493298216
T1,SOK_2020_04_2022_12,2021-09-01,RecursiveTabular,2021-12-01,24.406716659833776,-43.81425094604492
T1,SOK_2020_04_2022_12,2021-09-01,DirectTabular,2021-12-01,24.406716659833776,-2.5338661670684814
T1,SOK_2020_04_2022_12,2021-09-01,ETS,2021-12-01,24.406716659833776,22.773184101911493
T1,SOK_2020_04_2022_12,2021-09-01,Theta,2021-12-01,24.406716659833776,18.98672103881836
T1,SOK_2020_04_2022_12,2021-09-01,Chronos2,2021-12-01,24.406716659833776,6.039714813232422
T1,SOK_2020_04_2022_12,2021-09-01,Toto2,2021-12-01,24.406716659833776,-8.583715438842773
T1,SOK_2020_04_2022_12,2021-09-01,WeightedEnsemble,2021-12-01,24.406716659833776,-0.9274283727848598
T1,SOK_2020_04_2022_12,2021-09-01,sifir,2021-12-01,24.406716659833776,0.0
T1,SOK_2020_04_2022_12,2021-09-01,son12_ortalama,2021-12-01,24.406716659833776,-6.667403346530354
T1,SOK_2020_04_2022_12,2021-10-01,SeasonalNaive,2022-01-01,-2.7222109811672275,-50.27348041149137
T1,SOK_2020_04_2022_12,2021-10-01,RecursiveTabular,2022-01-01,-2.7222109811672275,-55.59461212158203
T1,SOK_2020_04_2022_12,2021-10-01,DirectTabular,2022-01-01,-2.7222109811672275,-2.318495988845825
T1,SOK_2020_04_2022_12,2021-10-01,ETS,2022-01-01,-2.7222109811672275,27.943704810920707
T1,SOK_2020_04_2022_12,2021-10-01,Theta,2022-01-01,-2.7222109811672275,24.226627349853516
T1,SOK_2020_04_2022_12,2021-10-01,Chronos2,2022-01-01,-2.7222109811672275,9.182576179504395
T1,SOK_2020_04_2022_12,2021-10-01,Toto2,2022-01-01,-2.7222109811672275,6.9670515060424805
T1,SOK_2020_04_2022_12,2021-10-01,WeightedEnsemble,2022-01-01,-2.7222109811672275,-0.9221611640170835
T1,SOK_2020_04_2022_12,2021-10-01,sifir,2022-01-01,-2.7222109811672275,0.0
T1,SOK_2020_04_2022_12,2021-10-01,son12_ortalama,2022-01-01,-2.7222109811672275,-4.088505722305425
T1,SOK_2020_04_2022_12,2021-11-01,SeasonalNaive,2022-02-01,-46.08443020014799,-56.20072992364159
T1,SOK_2020_04_2022_12,2021-11-01,RecursiveTabular,2022-02-01,-46.08443020014799,-55.5859260559082
T1,SOK_2020_04_2022_12,2021-11-01,DirectTabular,2022-02-01,-46.08443020014799,-1.7047995328903198
T1,SOK_2020_04_2022_12,2021-11-01,ETS,2022-02-01,-46.08443020014799,24.967782908268067
T1,SOK_2020_04_2022_12,2021-11-01,Theta,2022-02-01,-46.08443020014799,21.464643478393555
T1,SOK_2020_04_2022_12,2021-11-01,Chronos2,2022-02-01,-46.08443020014799,0.49202656745910645
T1,SOK_2020_04_2022_12,2021-11-01,Toto2,2022-02-01,-46.08443020014799,10.159191131591797
T1,SOK_2020_04_2022_12,2021-11-01,WeightedEnsemble,2022-02-01,-46.08443020014799,18.738921663884895
T1,SOK_2020_04_2022_12,2021-11-01,sifir,2022-02-01,-46.08443020014799,0.0
T1,SOK_2020_04_2022_12,2021-11-01,son12_ortalama,2022-02-01,-46.08443020014799,-0.249207129458649
T1,SOK_2020_04_2022_12,2021-12-01,SeasonalNaive,2022-03-01,-55.67118866070032,-26.66389373658552
T1,SOK_2020_04_2022_12,2021-12-01,RecursiveTabular,2022-03-01,-55.67118866070032,-22.064624786376953
T1,SOK_2020_04_2022_12,2021-12-01,DirectTabular,2022-03-01,-55.67118866070032,-1.1465709209442139
T1,SOK_2020_04_2022_12,2021-12-01,ETS,2022-03-01,-55.67118866070032,24.40677276645862
T1,SOK_2020_04_2022_12,2021-12-01,Theta,2022-03-01,-55.67118866070032,21.009693145751953
T1,SOK_2020_04_2022_12,2021-12-01,Chronos2,2022-03-01,-55.67118866070032,-4.986783981323242
T1,SOK_2020_04_2022_12,2021-12-01,Toto2,2022-03-01,-55.67118866070032,13.656526565551758
T1,SOK_2020_04_2022_12,2021-12-01,WeightedEnsemble,2022-03-01,-55.67118866070032,24.40677276645862
T1,SOK_2020_04_2022_12,2021-12-01,sifir,2022-03-01,-55.67118866070032,0.0
T1,SOK_2020_04_2022_12,2021-12-01,son12_ortalama,2022-03-01,-55.67118866070032,4.643901966635681
T1,SOK_2020_04_2022_12,2022-01-01,SeasonalNaive,2022-04-01,-15.512275188419933,6.380031107179807
T1,SOK_2020_04_2022_12,2022-01-01,RecursiveTabular,2022-04-01,-15.512275188419933,10.469888687133789
T1,SOK_2020_04_2022_12,2022-01-01,DirectTabular,2022-04-01,-15.512275188419933,-0.733671247959137
T1,SOK_2020_04_2022_12,2022-01-01,ETS,2022-04-01,-15.512275188419933,-2.719498082792459
T1,SOK_2020_04_2022_12,2022-01-01,Theta,2022-04-01,-15.512275188419933,-6.05765438079834
T1,SOK_2020_04_2022_12,2022-01-01,Chronos2,2022-04-01,-15.512275188419933,-6.390935897827148
T1,SOK_2020_04_2022_12,2022-01-01,Toto2,2022-04-01,-15.512275188419933,-31.809415817260742
T1,SOK_2020_04_2022_12,2022-01-01,WeightedEnsemble,2022-04-01,-15.512275188419933,-31.809415817260742
T1,SOK_2020_04_2022_12,2022-01-01,sifir,2022-04-01,-15.512275188419933,0.0
T1,SOK_2020_04_2022_12,2022-01-01,son12_ortalama,2022-04-01,-15.512275188419933,8.606507752496029
T1,SOK_2020_04_2022_12,2022-02-01,SeasonalNaive,2022-05-01,32.47792386830969,18.675919162484007
T1,SOK_2020_04_2022_12,2022-02-01,RecursiveTabular,2022-05-01,32.47792386830969,20.264602661132812
T1,SOK_2020_04_2022_12,2022-02-01,DirectTabular,2022-05-01,32.47792386830969,0.0879737138748169
T1,SOK_2020_04_2022_12,2022-02-01,ETS,2022-05-01,32.47792386830969,-46.08009370693625
T1,SOK_2020_04_2022_12,2022-02-01,Theta,2022-05-01,32.47792386830969,-49.815223693847656
T1,SOK_2020_04_2022_12,2022-02-01,Chronos2,2022-05-01,32.47792386830969,4.119699001312256
T1,SOK_2020_04_2022_12,2022-02-01,Toto2,2022-05-01,32.47792386830969,-34.205604553222656
T1,SOK_2020_04_2022_12,2022-02-01,WeightedEnsemble,2022-05-01,32.47792386830969,7.137452124377624
T1,SOK_2020_04_2022_12,2022-02-01,sifir,2022-05-01,32.47792386830969,0.0
T1,SOK_2020_04_2022_12,2022-02-01,son12_ortalama,2022-05-01,32.47792386830969,9.449532729453827
T1,SOK_2020_04_2022_12,2022-03-01,SeasonalNaive,2022-06-01,52.30539754816378,18.676333909135213
T1,SOK_2020_04_2022_12,2022-03-01,RecursiveTabular,2022-06-01,52.30539754816378,17.15736198425293
T1,SOK_2020_04_2022_12,2022-03-01,DirectTabular,2022-06-01,52.30539754816378,8.305160522460938
T1,SOK_2020_04_2022_12,2022-03-01,ETS,2022-06-01,52.30539754816378,-55.67022955120494
T1,SOK_2020_04_2022_12,2022-03-01,Theta,2022-06-01,52.30539754816378,-59.948448181152344
T1,SOK_2020_04_2022_12,2022-03-01,Chronos2,2022-06-01,52.30539754816378,9.410110473632812
T1,SOK_2020_04_2022_12,2022-03-01,Toto2,2022-06-01,52.30539754816378,-3.2798216342926025
T1,SOK_2020_04_2022_12,2022-03-01,WeightedEnsemble,2022-06-01,52.30539754816378,15.812335864571644
T1,SOK_2020_04_2022_12,2022-03-01,sifir,2022-06-01,52.30539754816378,0.0
T1,SOK_2020_04_2022_12,2022-03-01,son12_ortalama,2022-06-01,52.30539754816378,7.03225815244426
T1,SOK_2020_04_2022_12,2022-04-01,SeasonalNaive,2022-07-01,20.249653394811894,13.4745169990887
T1,SOK_2020_04_2022_12,2022-04-01,RecursiveTabular,2022-07-01,20.249653394811894,11.034483909606934
T1,SOK_2020_04_2022_12,2022-04-01,DirectTabular,2022-07-01,20.249653394811894,16.976478576660156
T1,SOK_2020_04_2022_12,2022-04-01,ETS,2022-07-01,20.249653394811894,-15.516290983856223
T1,SOK_2020_04_2022_12,2022-04-01,Theta,2022-07-01,20.249653394811894,-20.326753616333008
T1,SOK_2020_04_2022_12,2022-04-01,Chronos2,2022-07-01,20.249653394811894,17.412128448486328
T1,SOK_2020_04_2022_12,2022-04-01,Toto2,2022-07-01,20.249653394811894,28.19196891784668
T1,SOK_2020_04_2022_12,2022-04-01,WeightedEnsemble,2022-07-01,20.249653394811894,20.650217265873163
T1,SOK_2020_04_2022_12,2022-04-01,sifir,2022-07-01,20.249653394811894,0.0
T1,SOK_2020_04_2022_12,2022-04-01,son12_ortalama,2022-07-01,20.249653394811894,5.207899294477617
T1,SOK_2020_04_2022_12,2022-05-01,SeasonalNaive,2022-08-01,-9.64886759745382,31.56739785908104
T1,SOK_2020_04_2022_12,2022-05-01,RecursiveTabular,2022-08-01,-9.64886759745382,30.77740478515625
T1,SOK_2020_04_2022_12,2022-05-01,DirectTabular,2022-08-01,-9.64886759745382,2.5375211238861084
T1,SOK_2020_04_2022_12,2022-05-01,ETS,2022-08-01,-9.64886759745382,32.473124446824464
T1,SOK_2020_04_2022_12,2022-05-01,Theta,2022-08-01,-9.64886759745382,27.679851531982422
T1,SOK_2020_04_2022_12,2022-05-01,Chronos2,2022-08-01,-9.64886759745382,11.00487232208252
T1,SOK_2020_04_2022_12,2022-05-01,Toto2,2022-08-01,-9.64886759745382,26.072057723999023
T1,SOK_2020_04_2022_12,2022-05-01,WeightedEnsemble,2022-08-01,-9.64886759745382,13.164248366932942
T1,SOK_2020_04_2022_12,2022-05-01,sifir,2022-08-01,-9.64886759745382,0.0
T1,SOK_2020_04_2022_12,2022-05-01,son12_ortalama,2022-08-01,-9.64886759745382,6.358066353296422
T1,SOK_2020_04_2022_12,2022-06-01,SeasonalNaive,2022-09-01,-36.240939917040905,22.772304773526542
T1,SOK_2020_04_2022_12,2022-06-01,RecursiveTabular,2022-09-01,-36.240939917040905,25.586811065673828
T1,SOK_2020_04_2022_12,2022-06-01,DirectTabular,2022-09-01,-36.240939917040905,11.780866622924805
T1,SOK_2020_04_2022_12,2022-06-01,ETS,2022-09-01,-36.240939917040905,52.30341432085365
T1,SOK_2020_04_2022_12,2022-06-01,Theta,2022-09-01,-36.240939917040905,48.04644775390625
T1,SOK_2020_04_2022_12,2022-06-01,Chronos2,2022-09-01,-36.240939917040905,-8.745444297790527
T1,SOK_2020_04_2022_12,2022-06-01,Toto2,2022-09-01,-36.240939917040905,20.3104190826416
T1,SOK_2020_04_2022_12,2022-06-01,WeightedEnsemble,2022-09-01,-36.240939917040905,5.058246042310577
T1,SOK_2020_04_2022_12,2022-06-01,sifir,2022-09-01,-36.240939917040905,0.0
T1,SOK_2020_04_2022_12,2022-06-01,son12_ortalama,2022-09-01,-36.240939917040905,9.16048832321547
T1,SOK_2020_04_2022_12,2022-07-01,SeasonalNaive,2022-10-01,-21.96055258675911,27.944221914701988
T1,SOK_2020_04_2022_12,2022-07-01,RecursiveTabular,2022-10-01,-21.96055258675911,32.90303039550781
T1,SOK_2020_04_2022_12,2022-07-01,DirectTabular,2022-10-01,-21.96055258675911,12.446211814880371
T1,SOK_2020_04_2022_12,2022-07-01,ETS,2022-10-01,-21.96055258675911,20.252858770904503
T1,SOK_2020_04_2022_12,2022-07-01,Theta,2022-10-01,-21.96055258675911,16.404022216796875
T1,SOK_2020_04_2022_12,2022-07-01,Chronos2,2022-10-01,-21.96055258675911,-14.085833549499512
T1,SOK_2020_04_2022_12,2022-07-01,Toto2,2022-10-01,-21.96055258675911,-34.72684097290039
T1,SOK_2020_04_2022_12,2022-07-01,WeightedEnsemble,2022-10-01,-21.96055258675911,14.280312192612799
T1,SOK_2020_04_2022_12,2022-07-01,sifir,2022-10-01,-21.96055258675911,0.0
T1,SOK_2020_04_2022_12,2022-07-01,son12_ortalama,2022-10-01,-21.96055258675911,9.725083022859073
T1,SOK_2020_04_2022_12,2022-08-01,SeasonalNaive,2022-11-01,-3.783463639868754,24.967485286315604
T1,SOK_2020_04_2022_12,2022-08-01,RecursiveTabular,2022-11-01,-3.783463639868754,28.677030563354492
T1,SOK_2020_04_2022_12,2022-08-01,DirectTabular,2022-11-01,-3.783463639868754,12.225326538085938
T1,SOK_2020_04_2022_12,2022-08-01,ETS,2022-11-01,-3.783463639868754,-9.64587742481698
T1,SOK_2020_04_2022_12,2022-08-01,Theta,2022-11-01,-3.783463639868754,-13.690389633178711
T1,SOK_2020_04_2022_12,2022-08-01,Chronos2,2022-11-01,-3.783463639868754,0.03897440433502197
T1,SOK_2020_04_2022_12,2022-08-01,Toto2,2022-11-01,-3.783463639868754,-25.866409301757812
T1,SOK_2020_04_2022_12,2022-08-01,WeightedEnsemble,2022-11-01,-3.783463639868754,0.03897440433502197
T1,SOK_2020_04_2022_12,2022-08-01,sifir,2022-11-01,-3.783463639868754,0.0
T1,SOK_2020_04_2022_12,2022-08-01,son12_ortalama,2022-11-01,-3.783463639868754,6.2903942348144986
T1,SOK_2020_04_2022_12,2022-09-01,SeasonalNaive,2022-12-01,28.77075430136385,24.406716659833776
T1,SOK_2020_04_2022_12,2022-09-01,RecursiveTabular,2022-12-01,28.77075430136385,24.79432487487793
T1,SOK_2020_04_2022_12,2022-09-01,DirectTabular,2022-12-01,28.77075430136385,0.6636788249015808
T1,SOK_2020_04_2022_12,2022-09-01,ETS,2022-12-01,28.77075430136385,-36.238280410791674
T1,SOK_2020_04_2022_12,2022-09-01,Theta,2022-12-01,28.77075430136385,-40.53221893310547
T1,SOK_2020_04_2022_12,2022-09-01,Chronos2,2022-12-01,28.77075430136385,5.470419883728027
T1,SOK_2020_04_2022_12,2022-09-01,Toto2,2022-12-01,28.77075430136385,0.9657347202301025
T1,SOK_2020_04_2022_12,2022-09-01,WeightedEnsemble,2022-12-01,28.77075430136385,2.4115846969864583
T1,SOK_2020_04_2022_12,2022-09-01,sifir,2022-12-01,28.77075430136385,0.0
T1,SOK_2020_04_2022_12,2022-09-01,son12_ortalama,2022-12-01,28.77075430136385,1.372623843933879
T1,SOK_2020_04_2022_12,2022-10-01,SeasonalNaive,2023-01-01,31.41910825559692,-2.7222109811672275
T1,SOK_2020_04_2022_12,2022-10-01,RecursiveTabular,2023-01-01,31.41910825559692,-4.399838924407959
T1,SOK_2020_04_2022_12,2022-10-01,DirectTabular,2023-01-01,31.41910825559692,2.8605501651763916
T1,SOK_2020_04_2022_12,2022-10-01,ETS,2023-01-01,31.41910825559692,-21.961980359541517
T1,SOK_2020_04_2022_12,2022-10-01,Theta,2023-01-01,31.41910825559692,-26.654874801635742
T1,SOK_2020_04_2022_12,2022-10-01,Chronos2,2023-01-01,31.41910825559692,12.166027069091797
T1,SOK_2020_04_2022_12,2022-10-01,Toto2,2023-01-01,31.41910825559692,18.843780517578125
T1,SOK_2020_04_2022_12,2022-10-01,WeightedEnsemble,2023-01-01,31.41910825559692,14.71411735133121
T1,SOK_2020_04_2022_12,2022-10-01,sifir,2023-01-01,31.41910825559692,0.0
T1,SOK_2020_04_2022_12,2022-10-01,son12_ortalama,2023-01-01,31.41910825559692,-2.786107364521213
T1,SOK_2020_04_2022_12,2022-11-01,SeasonalNaive,2023-02-01,20.151028644223192,-46.08443020014799
T1,SOK_2020_04_2022_12,2022-11-01,RecursiveTabular,2023-02-01,20.151028644223192,-46.93527603149414
T1,SOK_2020_04_2022_12,2022-11-01,DirectTabular,2023-02-01,20.151028644223192,-3.1173479557037354
T1,SOK_2020_04_2022_12,2022-11-01,ETS,2023-02-01,20.151028644223192,-3.7852814915407222
T1,SOK_2020_04_2022_12,2022-11-01,Theta,2023-02-01,20.151028644223192,-8.460176467895508
T1,SOK_2020_04_2022_12,2022-11-01,Chronos2,2023-02-01,20.151028644223192,-1.8543740510940552
T1,SOK_2020_04_2022_12,2022-11-01,Toto2,2023-02-01,20.151028644223192,8.49980640411377
T1,SOK_2020_04_2022_12,2022-11-01,WeightedEnsemble,2023-02-01,20.151028644223192,0.3247093799186368
T1,SOK_2020_04_2022_12,2022-11-01,sifir,2023-02-01,20.151028644223192,0.0
T1,SOK_2020_04_2022_12,2022-11-01,son12_ortalama,2023-02-01,20.151028644223192,-5.182019775036577
T1,SOK_2020_04_2022_12,2022-12-01,SeasonalNaive,2023-03-01,1.7719475821560873,-55.67118866070032
T1,SOK_2020_04_2022_12,2022-12-01,RecursiveTabular,2023-03-01,1.7719475821560873,-54.057289123535156
T1,SOK_2020_04_2022_12,2022-12-01,DirectTabular,2023-03-01,1.7719475821560873,-0.7224662899971008
T1,SOK_2020_04_2022_12,2022-12-01,ETS,2023-03-01,1.7719475821560873,28.767498697784553
T1,SOK_2020_04_2022_12,2022-12-01,Theta,2023-03-01,1.7719475821560873,24.072490692138672
T1,SOK_2020_04_2022_12,2022-12-01,Chronos2,2023-03-01,1.7719475821560873,-12.545146942138672
T1,SOK_2020_04_2022_12,2022-12-01,Toto2,2023-03-01,1.7719475821560873,7.122689723968506
T1,SOK_2020_04_2022_12,2022-12-01,WeightedEnsemble,2023-03-01,1.7719475821560873,-20.330366145454242
T1,SOK_2020_04_2022_12,2022-12-01,sifir,2023-03-01,1.7719475821560873,0.0
T1,SOK_2020_04_2022_12,2022-12-01,son12_ortalama,2023-03-01,1.7719475821560873,-4.818349971575738
T1,NORMAL_2023_01_2025_03,2023-01-01,SeasonalNaive,2023-04-01,-2.3825953558908384,-15.512275188419933
T1,NORMAL_2023_01_2025_03,2023-01-01,RecursiveTabular,2023-04-01,-2.3825953558908384,-11.827131271362305
T1,NORMAL_2023_01_2025_03,2023-01-01,DirectTabular,2023-04-01,-2.3825953558908384,0.9512168765068054
T1,NORMAL_2023_01_2025_03,2023-01-01,ETS,2023-04-01,-2.3825953558908384,31.41884309464114
T1,NORMAL_2023_01_2025_03,2023-01-01,Theta,2023-04-01,-2.3825953558908384,27.149005889892578
T1,NORMAL_2023_01_2025_03,2023-01-01,Chronos2,2023-04-01,-2.3825953558908384,-29.54319190979004
T1,NORMAL_2023_01_2025_03,2023-01-01,Toto2,2023-04-01,-2.3825953558908384,-0.9682018756866455
T1,NORMAL_2023_01_2025_03,2023-01-01,WeightedEnsemble,2023-04-01,-2.3825953558908384,-12.631463367111829
T1,NORMAL_2023_01_2025_03,2023-01-01,sifir,2023-04-01,-2.3825953558908384,0.0
T1,NORMAL_2023_01_2025_03,2023-01-01,son12_ortalama,2023-04-01,-2.3825953558908384,-1.9732400351787254
T1,NORMAL_2023_01_2025_03,2023-02-01,SeasonalNaive,2023-05-01,14.133222543787843,32.47792386830969
T1,NORMAL_2023_01_2025_03,2023-02-01,RecursiveTabular,2023-05-01,14.133222543787843,37.261531829833984
T1,NORMAL_2023_01_2025_03,2023-02-01,DirectTabular,2023-05-01,14.133222543787843,-4.018275737762451
T1,NORMAL_2023_01_2025_03,2023-02-01,ETS,2023-05-01,14.133222543787843,20.152155425668237
T1,NORMAL_2023_01_2025_03,2023-02-01,Theta,2023-05-01,14.133222543787843,16.06818389892578
T1,NORMAL_2023_01_2025_03,2023-02-01,Chronos2,2023-05-01,14.133222543787843,-21.087305068969727
T1,NORMAL_2023_01_2025_03,2023-02-01,Toto2,2023-05-01,14.133222543787843,-4.097203254699707
T1,NORMAL_2023_01_2025_03,2023-02-01,WeightedEnsemble,2023-05-01,14.133222543787843,-4.018275737762451
T1,NORMAL_2023_01_2025_03,2023-02-01,sifir,2023-05-01,14.133222543787843,0.0
T1,NORMAL_2023_01_2025_03,2023-02-01,son12_ortalama,2023-05-01,14.133222543787843,3.546381535185541
T1,NORMAL_2023_01_2025_03,2023-03-01,SeasonalNaive,2023-06-01,8.28717360196214,52.30539754816378
T1,NORMAL_2023_01_2025_03,2023-03-01,RecursiveTabular,2023-06-01,8.28717360196214,26.494518280029297
T1,NORMAL_2023_01_2025_03,2023-03-01,DirectTabular,2023-06-01,8.28717360196214,-34.587554931640625
T1,NORMAL_2023_01_2025_03,2023-03-01,ETS,2023-06-01,8.28717360196214,1.7737856029404426
T1,NORMAL_2023_01_2025_03,2023-03-01,Theta,2023-06-01,8.28717360196214,-2.2775495052337646
T1,NORMAL_2023_01_2025_03,2023-03-01,Chronos2,2023-06-01,8.28717360196214,-16.600849151611328
T1,NORMAL_2023_01_2025_03,2023-03-01,Toto2,2023-06-01,8.28717360196214,5.455735683441162
T1,NORMAL_2023_01_2025_03,2023-03-01,WeightedEnsemble,2023-06-01,8.28717360196214,-12.661555552482605
T1,NORMAL_2023_01_2025_03,2023-03-01,sifir,2023-06-01,8.28717360196214,0.0
T1,NORMAL_2023_01_2025_03,2023-03-01,son12_ortalama,2023-06-01,8.28717360196214,8.333309555423574
T1,NORMAL_2023_01_2025_03,2023-04-01,SeasonalNaive,2023-07-01,-2.7520384522287724,20.249653394811894
T1,NORMAL_2023_01_2025_03,2023-04-01,RecursiveTabular,2023-07-01,-2.7520384522287724,21.60780143737793
T1,NORMAL_2023_01_2025_03,2023-04-01,DirectTabular,2023-07-01,-2.7520384522287724,13.565876960754395
T1,NORMAL_2023_01_2025_03,2023-04-01,ETS,2023-07-01,-2.7520384522287724,-2.382179717794955
T1,NORMAL_2023_01_2025_03,2023-04-01,Theta,2023-07-01,-2.7520384522287724,-6.5594987869262695
T1,NORMAL_2023_01_2025_03,2023-04-01,Chronos2,2023-07-01,-2.7520384522287724,-1.8913198709487915
T1,NORMAL_2023_01_2025_03,2023-04-01,Toto2,2023-07-01,-2.7520384522287724,2.666370153427124
T1,NORMAL_2023_01_2025_03,2023-04-01,WeightedEnsemble,2023-07-01,-2.7520384522287724,2.441299041848124
T1,NORMAL_2023_01_2025_03,2023-04-01,sifir,2023-07-01,-2.7520384522287724,0.0
T1,NORMAL_2023_01_2025_03,2023-04-01,son12_ortalama,2023-07-01,-2.7520384522287724,9.427449541467665
T1,NORMAL_2023_01_2025_03,2023-05-01,SeasonalNaive,2023-08-01,-25.38770344207784,-9.64886759745382
T1,NORMAL_2023_01_2025_03,2023-05-01,RecursiveTabular,2023-08-01,-25.38770344207784,-6.57311487197876
T1,NORMAL_2023_01_2025_03,2023-05-01,DirectTabular,2023-08-01,-25.38770344207784,-1.6652889251708984
T1,NORMAL_2023_01_2025_03,2023-05-01,ETS,2023-08-01,-25.38770344207784,14.131571003561682
T1,NORMAL_2023_01_2025_03,2023-05-01,Theta,2023-08-01,-25.38770344207784,9.828056335449219
T1,NORMAL_2023_01_2025_03,2023-05-01,Chronos2,2023-08-01,-25.38770344207784,0.2075819969177246
T1,NORMAL_2023_01_2025_03,2023-05-01,Toto2,2023-08-01,-25.38770344207784,16.88083839416504
T1,NORMAL_2023_01_2025_03,2023-05-01,WeightedEnsemble,2023-08-01,-25.38770344207784,10.140355802601068
T1,NORMAL_2023_01_2025_03,2023-05-01,sifir,2023-08-01,-25.38770344207784,0.0
T1,NORMAL_2023_01_2025_03,2023-05-01,son12_ortalama,2023-08-01,-25.38770344207784,7.898724431090844
T1,NORMAL_2023_01_2025_03,2023-06-01,SeasonalNaive,2023-09-01,-24.761168053465592,-36.240939917040905
T1,NORMAL_2023_01_2025_03,2023-06-01,RecursiveTabular,2023-09-01,-24.761168053465592,-51.77613830566406
T1,NORMAL_2023_01_2025_03,2023-06-01,DirectTabular,2023-09-01,-24.761168053465592,14.748507499694824
T1,NORMAL_2023_01_2025_03,2023-06-01,ETS,2023-09-01,-24.761168053465592,8.2877580417023
T1,NORMAL_2023_01_2025_03,2023-06-01,Theta,2023-09-01,-24.761168053465592,4.23517370223999
T1,NORMAL_2023_01_2025_03,2023-06-01,Chronos2,2023-09-01,-24.761168053465592,-1.014045000076294
T1,NORMAL_2023_01_2025_03,2023-06-01,Toto2,2023-09-01,-24.761168053465592,-4.607693672180176
T1,NORMAL_2023_01_2025_03,2023-06-01,WeightedEnsemble,2023-09-01,-24.761168053465592,-4.615632485273404
T1,NORMAL_2023_01_2025_03,2023-06-01,sifir,2023-09-01,-24.761168053465592,0.0
T1,NORMAL_2023_01_2025_03,2023-06-01,son12_ortalama,2023-09-01,-24.761168053465592,4.230539102240708
T1,NORMAL_2023_01_2025_03,2023-07-01,SeasonalNaive,2023-10-01,-24.937052677846825,-21.96055258675911
T1,NORMAL_2023_01_2025_03,2023-07-01,RecursiveTabular,2023-10-01,-24.937052677846825,-26.883373260498047
T1,NORMAL_2023_01_2025_03,2023-07-01,DirectTabular,2023-10-01,-24.937052677846825,2.7286336421966553
T1,NORMAL_2023_01_2025_03,2023-07-01,ETS,2023-10-01,-24.937052677846825,-2.7509344725793774
T1,NORMAL_2023_01_2025_03,2023-07-01,Theta,2023-10-01,-24.937052677846825,-6.762137413024902
T1,NORMAL_2023_01_2025_03,2023-07-01,Chronos2,2023-10-01,-24.937052677846825,-10.819138526916504
T1,NORMAL_2023_01_2025_03,2023-07-01,Toto2,2023-10-01,-24.937052677846825,-6.923853397369385
T1,NORMAL_2023_01_2025_03,2023-07-01,WeightedEnsemble,2023-10-01,-24.937052677846825,-12.845347183494777
T1,NORMAL_2023_01_2025_03,2023-07-01,sifir,2023-10-01,-24.937052677846825,0.0
T1,NORMAL_2023_01_2025_03,2023-07-01,son12_ortalama,2023-10-01,-24.937052677846825,2.313731448320652
T1,NORMAL_2023_01_2025_03,2023-08-01,SeasonalNaive,2023-11-01,-21.294534475816985,-3.783463639868754
T1,NORMAL_2023_01_2025_03,2023-08-01,RecursiveTabular,2023-11-01,-21.294534475816985,-11.097569465637207
T1,NORMAL_2023_01_2025_03,2023-08-01,DirectTabular,2023-11-01,-21.294534475816985,2.15818452835083
T1,NORMAL_2023_01_2025_03,2023-08-01,ETS,2023-11-01,-21.294534475816985,-25.385439765180884
T1,NORMAL_2023_01_2025_03,2023-08-01,Theta,2023-11-01,-21.294534475816985,-29.393430709838867
T1,NORMAL_2023_01_2025_03,2023-08-01,Chronos2,2023-11-01,-21.294534475816985,0.09455633163452148
T1,NORMAL_2023_01_2025_03,2023-08-01,Toto2,2023-11-01,-21.294534475816985,-5.532744407653809
T1,NORMAL_2023_01_2025_03,2023-08-01,WeightedEnsemble,2023-11-01,-21.294534475816985,0.39550211528937024
